,1_product_smiles
7405,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@H](C(=O)NN)[C@@H]3C[C@H]31)CS2
7406,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@H](C(=O)NN)[C@H]3C[C@H]31)CS2
7407,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@H](C(=O)NN)[C@H]3C[C@H]31)CS2
7408,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@H](C(=O)NN)[C@H]3C[C@H]31)CS2
7409,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@H](C(=O)NN)[C@H]3C[C@H]31)CS2
7410,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@]13CNC[C@@H]1C3)CS2
7411,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@]13CNC[C@@H]1C3)CS2
7412,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@@]13CNC[C@@H]1C3)CS2
7413,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@@]13CNC[C@@H]1C3)CS2
7414,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@]13CNC[C@H]1C3)CS2
7415,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@]13CNC[C@H]1C3)CS2
7416,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@@]13CNC[C@H]1C3)CS2
7417,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@@]13CNC[C@H]1C3)CS2
7418,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@H]3C[C@]3(C(=O)NN)C1)CS2
7419,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@H]3C[C@]3(C(=O)NN)C1)CS2
7420,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@H]3C[C@]3(C(=O)NN)C1)CS2
7421,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@H]3C[C@]3(C(=O)NN)C1)CS2
7422,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@H]3C[C@@]3(C(=O)NN)C1)CS2
7423,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@H]3C[C@@]3(C(=O)NN)C1)CS2
7424,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@H]3C[C@@]3(C(=O)NN)C1)CS2
7425,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@H]3C[C@@]3(C(=O)NN)C1)CS2
7426,Cc1ccc2c(c1)[C@H](C(=O)N[C@]1(C(N)=O)CN[C@@H]3C[C@@H]31)CS2
7427,Cc1ccc2c(c1)[C@@H](C(=O)N[C@]1(C(N)=O)CN[C@@H]3C[C@@H]31)CS2
7428,Cc1ccc2c(c1)[C@H](C(=O)N[C@@]1(C(N)=O)CN[C@@H]3C[C@@H]31)CS2
7429,Cc1ccc2c(c1)[C@@H](C(=O)N[C@@]1(C(N)=O)CN[C@@H]3C[C@@H]31)CS2
7430,Cc1ccc2c(c1)[C@H](C(=O)N[C@]1(C(N)=O)CN[C@H]3C[C@@H]31)CS2
7431,Cc1ccc2c(c1)[C@@H](C(=O)N[C@]1(C(N)=O)CN[C@H]3C[C@@H]31)CS2
7432,Cc1ccc2c(c1)[C@H](C(=O)N[C@@]1(C(N)=O)CN[C@H]3C[C@@H]31)CS2
7433,Cc1ccc2c(c1)[C@@H](C(=O)N[C@@]1(C(N)=O)CN[C@H]3C[C@@H]31)CS2
7434,Cc1ccc2c(c1)[C@H](C(=O)N[C@]1(C(N)=O)CN[C@@H]3C[C@H]31)CS2
7435,Cc1ccc2c(c1)[C@@H](C(=O)N[C@]1(C(N)=O)CN[C@@H]3C[C@H]31)CS2
7436,Cc1ccc2c(c1)[C@H](C(=O)N[C@@]1(C(N)=O)CN[C@@H]3C[C@H]31)CS2
7437,Cc1ccc2c(c1)[C@@H](C(=O)N[C@@]1(C(N)=O)CN[C@@H]3C[C@H]31)CS2
7438,Cc1ccc2c(c1)[C@H](C(=O)N[C@]1(C(N)=O)CN[C@H]3C[C@H]31)CS2
7439,Cc1ccc2c(c1)[C@@H](C(=O)N[C@]1(C(N)=O)CN[C@H]3C[C@H]31)CS2
7440,Cc1ccc2c(c1)[C@H](C(=O)N[C@@]1(C(N)=O)CN[C@H]3C[C@H]31)CS2
7441,Cc1ccc2c(c1)[C@@H](C(=O)N[C@@]1(C(N)=O)CN[C@H]3C[C@H]31)CS2
7442,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@](N)(C(N)=O)[C@@H]3C[C@@H]31)CS2
7443,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@](N)(C(N)=O)[C@@H]3C[C@@H]31)CS2
7444,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@](N)(C(N)=O)[C@@H]3C[C@@H]31)CS2
7445,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@](N)(C(N)=O)[C@@H]3C[C@@H]31)CS2
7446,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@](N)(C(N)=O)[C@H]3C[C@@H]31)CS2
7447,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@](N)(C(N)=O)[C@H]3C[C@@H]31)CS2
7448,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@](N)(C(N)=O)[C@H]3C[C@@H]31)CS2
7449,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@](N)(C(N)=O)[C@H]3C[C@@H]31)CS2
7450,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@](N)(C(N)=O)[C@@H]3C[C@H]31)CS2
7451,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@](N)(C(N)=O)[C@@H]3C[C@H]31)CS2
7452,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@](N)(C(N)=O)[C@@H]3C[C@H]31)CS2
7453,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@](N)(C(N)=O)[C@@H]3C[C@H]31)CS2
7454,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@](N)(C(N)=O)[C@H]3C[C@H]31)CS2
7455,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@](N)(C(N)=O)[C@H]3C[C@H]31)CS2
7456,Cc1ccc2c(c1)[C@H](C(=O)N1C[C@@](N)(C(N)=O)[C@H]3C[C@H]31)CS2
7457,Cc1ccc2c(c1)[C@@H](C(=O)N1C[C@@](N)(C(N)=O)[C@H]3C[C@H]31)CS2
7458,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7459,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7460,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7461,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7462,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]21
7463,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]21
7464,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]21
7465,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]21
7466,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7467,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7468,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7469,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7470,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]21
7471,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]21
7472,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]21
7473,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]21
7474,NC(=O)[C@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@@H]21
7475,NC(=O)[C@@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@@H]21
7476,NC(=O)[C@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@@H]21
7477,NC(=O)[C@@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@@H]21
7478,NC(=O)[C@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@@H]21
7479,NC(=O)[C@@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@@H]21
7480,NC(=O)[C@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@@H]21
7481,NC(=O)[C@@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@@H]21
7482,NC(=O)[C@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@H]21
7483,NC(=O)[C@@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@H]21
7484,NC(=O)[C@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@H]21
7485,NC(=O)[C@@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@@H]2C[C@H]21
7486,NC(=O)[C@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@H]21
7487,NC(=O)[C@@]1(NC(=O)[C@@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@H]21
7488,NC(=O)[C@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@H]21
7489,NC(=O)[C@@]1(NC(=O)[C@H]2CSc3c(Br)cccc32)CN[C@H]2C[C@H]21
7490,NNC(=O)[C@]12C[C@@H]1CN(C(=O)[C@@H]1CSc3c(Br)cccc31)C2
7491,NNC(=O)[C@@]12C[C@@H]1CN(C(=O)[C@@H]1CSc3c(Br)cccc31)C2
7492,NNC(=O)[C@]12C[C@H]1CN(C(=O)[C@@H]1CSc3c(Br)cccc31)C2
7493,NNC(=O)[C@@]12C[C@H]1CN(C(=O)[C@@H]1CSc3c(Br)cccc31)C2
7494,NNC(=O)[C@]12C[C@@H]1CN(C(=O)[C@H]1CSc3c(Br)cccc31)C2
7495,NNC(=O)[C@@]12C[C@@H]1CN(C(=O)[C@H]1CSc3c(Br)cccc31)C2
7496,NNC(=O)[C@]12C[C@H]1CN(C(=O)[C@H]1CSc3c(Br)cccc31)C2
7497,NNC(=O)[C@@]12C[C@H]1CN(C(=O)[C@H]1CSc3c(Br)cccc31)C2
7498,O=C(NNC(=O)[C@]12CNC[C@@H]1C2)[C@@H]1CSc2c(Br)cccc21
7499,O=C(NNC(=O)[C@@]12CNC[C@@H]1C2)[C@@H]1CSc2c(Br)cccc21
7500,O=C(NNC(=O)[C@]12CNC[C@H]1C2)[C@@H]1CSc2c(Br)cccc21
7501,O=C(NNC(=O)[C@@]12CNC[C@H]1C2)[C@@H]1CSc2c(Br)cccc21
7502,O=C(NNC(=O)[C@]12CNC[C@@H]1C2)[C@H]1CSc2c(Br)cccc21
7503,O=C(NNC(=O)[C@@]12CNC[C@@H]1C2)[C@H]1CSc2c(Br)cccc21
7504,O=C(NNC(=O)[C@]12CNC[C@H]1C2)[C@H]1CSc2c(Br)cccc21
7505,O=C(NNC(=O)[C@@]12CNC[C@H]1C2)[C@H]1CSc2c(Br)cccc21
7506,NNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7507,NNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]12
7508,NNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]21
7509,NNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]12
7510,NNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]12
7511,NNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]12
7512,NNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]12
7513,NNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@H]12
7514,NNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7515,NNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]12
7516,NNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@H]21
7517,NNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@@H]2C[C@@H]12
7518,NNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]12
7519,NNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]12
7520,NNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]12
7521,NNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3c(Br)cccc32)[C@H]2C[C@@H]12
7522,O=C(NNC(=O)[C@@H]1CN[C@@H]2C[C@@H]21)[C@@H]1CSc2c(Br)cccc21
7523,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@H]1CN[C@@H]2C[C@H]12
7524,O=C(NNC(=O)[C@@H]1CN[C@H]2C[C@@H]21)[C@@H]1CSc2c(Br)cccc21
7525,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@H]1CN[C@H]2C[C@@H]21
7526,O=C(NNC(=O)[C@@H]1CN[C@@H]2C[C@H]21)[C@@H]1CSc2c(Br)cccc21
7527,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@H]1CN[C@@H]2C[C@@H]12
7528,O=C(NNC(=O)[C@@H]1CN[C@H]2C[C@H]21)[C@@H]1CSc2c(Br)cccc21
7529,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@H]1CN[C@H]2C[C@H]21
7530,O=C(NNC(=O)[C@@H]1CN[C@@H]2C[C@@H]21)[C@H]1CSc2c(Br)cccc21
7531,O=C(NNC(=O)[C@H]1CN[C@@H]2C[C@H]12)[C@H]1CSc2c(Br)cccc21
7532,O=C(NNC(=O)[C@@H]1CN[C@H]2C[C@@H]21)[C@H]1CSc2c(Br)cccc21
7533,O=C(NNC(=O)[C@H]1CN[C@H]2C[C@@H]21)[C@H]1CSc2c(Br)cccc21
7534,O=C(NNC(=O)[C@@H]1CN[C@@H]2C[C@H]21)[C@H]1CSc2c(Br)cccc21
7535,O=C(NNC(=O)[C@H]1CN[C@@H]2C[C@@H]12)[C@H]1CSc2c(Br)cccc21
7536,O=C(NNC(=O)[C@@H]1CN[C@H]2C[C@H]21)[C@H]1CSc2c(Br)cccc21
7537,O=C(NNC(=O)[C@H]1CN[C@H]2C[C@H]21)[C@H]1CSc2c(Br)cccc21
7538,NNC(=O)[C@@H]1CCCN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7539,NNC(=O)[C@H]1CCCN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7540,NNC(=O)[C@@H]1CCCN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7541,NNC(=O)[C@H]1CCCN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7542,Cc1cccc2c1[C@H](C(=O)NNC(=O)[C@]13CNC[C@@H]1C3)CS2
7543,Cc1cccc2c1[C@@H](C(=O)NNC(=O)[C@]13CNC[C@@H]1C3)CS2
7544,Cc1cccc2c1[C@H](C(=O)NNC(=O)[C@@]13CNC[C@@H]1C3)CS2
7545,Cc1cccc2c1[C@@H](C(=O)NNC(=O)[C@@]13CNC[C@@H]1C3)CS2
7546,Cc1cccc2c1[C@H](C(=O)NNC(=O)[C@]13CNC[C@H]1C3)CS2
7547,Cc1cccc2c1[C@@H](C(=O)NNC(=O)[C@]13CNC[C@H]1C3)CS2
7548,Cc1cccc2c1[C@H](C(=O)NNC(=O)[C@@]13CNC[C@H]1C3)CS2
7549,Cc1cccc2c1[C@@H](C(=O)NNC(=O)[C@@]13CNC[C@H]1C3)CS2
7550,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@@H]1CCCNC1
7551,O=C(NNC(=O)[C@H]1CSc2c(Br)cccc21)[C@@H]1CCCNC1
7552,O=C(NNC(=O)[C@@H]1CSc2c(Br)cccc21)[C@H]1CCCNC1
7553,O=C(NNC(=O)[C@H]1CSc2c(Br)cccc21)[C@H]1CCCNC1
7554,NC(=O)[C@@H]1C[C@H](N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7555,NC(=O)[C@H]1C[C@H](N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7556,NC(=O)[C@@H]1C[C@@H](N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7557,NC(=O)[C@H]1C[C@@H](N)CN(C(=O)[C@@H]2CSc3c(Br)cccc32)C1
7558,NC(=O)[C@@H]1C[C@H](N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7559,NC(=O)[C@H]1C[C@H](N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7560,NC(=O)[C@@H]1C[C@@H](N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7561,NC(=O)[C@H]1C[C@@H](N)CN(C(=O)[C@H]2CSc3c(Br)cccc32)C1
7562,NC(=O)[C@@H]1CNCC[C@@H]1NC(=O)[C@@H]1CSc2c(Br)cccc21
7563,NC(=O)[C@H]1CNCC[C@@H]1NC(=O)[C@@H]1CSc2c(Br)cccc21
7564,NC(=O)[C@@H]1CNCC[C@H]1NC(=O)[C@@H]1CSc2c(Br)cccc21
7565,NC(=O)[C@H]1CNCC[C@H]1NC(=O)[C@@H]1CSc2c(Br)cccc21
7566,NC(=O)[C@@H]1CNCC[C@@H]1NC(=O)[C@H]1CSc2c(Br)cccc21
7567,NC(=O)[C@H]1CNCC[C@@H]1NC(=O)[C@H]1CSc2c(Br)cccc21
7568,NC(=O)[C@@H]1CNCC[C@H]1NC(=O)[C@H]1CSc2c(Br)cccc21
7569,NC(=O)[C@H]1CNCC[C@H]1NC(=O)[C@H]1CSc2c(Br)cccc21
7570,Cc1cccc2c1[C@H](C(=O)N1C[C@H](O)C[C@H](C(N)=O)C1)CS2
7571,Cc1cccc2c1[C@@H](C(=O)N1C[C@H](O)C[C@H](C(N)=O)C1)CS2
7572,Cc1cccc2c1[C@H](C(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1)CS2
7573,Cc1cccc2c1[C@@H](C(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1)CS2
7574,Cc1cccc2c1[C@H](C(=O)N1C[C@H](O)C[C@@H](C(N)=O)C1)CS2
7575,Cc1cccc2c1[C@@H](C(=O)N1C[C@H](O)C[C@@H](C(N)=O)C1)CS2
7576,Cc1cccc2c1[C@H](C(=O)N1C[C@@H](O)C[C@@H](C(N)=O)C1)CS2
7577,Cc1cccc2c1[C@@H](C(=O)N1C[C@@H](O)C[C@@H](C(N)=O)C1)CS2
7578,Cc1cccc2c1[C@H](C(=O)N1CCC[C@](C)(C(N)=O)C1)CS2
7579,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@](C)(C(N)=O)C1)CS2
7580,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@](C)(C(N)=O)C1)CS2
7581,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@](C)(C(N)=O)C1)CS2
7582,Cc1cccc2c1[C@H](C(=O)N1CCC[C@](O)(C(N)=O)C1)CS2
7583,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@](O)(C(N)=O)C1)CS2
7584,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@](O)(C(N)=O)C1)CS2
7585,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@](O)(C(N)=O)C1)CS2
7586,Cc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(=O)NO)C1)CS2
7587,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(=O)NO)C1)CS2
7588,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@H](C(=O)NO)C1)CS2
7589,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@H](C(=O)NO)C1)CS2
7590,Cc1cccc2c1[C@H](C(=O)N1CC(=O)C[C@H](C(N)=O)C1)CS2
7591,Cc1cccc2c1[C@@H](C(=O)N1CC(=O)C[C@H](C(N)=O)C1)CS2
7592,Cc1cccc2c1[C@H](C(=O)N1CC(=O)C[C@@H](C(N)=O)C1)CS2
7593,Cc1cccc2c1[C@@H](C(=O)N1CC(=O)C[C@@H](C(N)=O)C1)CS2
7594,CNC(=O)[C@@H]1CCCN(C(=O)[C@@H]2CSc3cccc(C)c32)C1
7595,CNC(=O)[C@H]1CCCN(C(=O)[C@@H]2CSc3cccc(C)c32)C1
7596,CNC(=O)[C@@H]1CCCN(C(=O)[C@H]2CSc3cccc(C)c32)C1
7597,CNC(=O)[C@H]1CCCN(C(=O)[C@H]2CSc3cccc(C)c32)C1
7598,Cc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)[C@@H]1C)CS2
7599,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(N)=O)[C@@H]1C)CS2
7600,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@H](C(N)=O)[C@@H]1C)CS2
7601,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@H](C(N)=O)[C@@H]1C)CS2
7602,Cc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)[C@H]1C)CS2
7603,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(N)=O)[C@H]1C)CS2
7604,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@H](C(N)=O)[C@H]1C)CS2
7605,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@H](C(N)=O)[C@H]1C)CS2
7606,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](O)[C@H](C(N)=O)C1)CS2
7607,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](O)[C@H](C(N)=O)C1)CS2
7608,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](O)[C@H](C(N)=O)C1)CS2
7609,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](O)[C@H](C(N)=O)C1)CS2
7610,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](O)[C@@H](C(N)=O)C1)CS2
7611,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](O)[C@@H](C(N)=O)C1)CS2
7612,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](O)[C@@H](C(N)=O)C1)CS2
7613,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](O)[C@@H](C(N)=O)C1)CS2
7614,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](C)[C@H](C(N)=O)C1)CS2
7615,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](C)[C@H](C(N)=O)C1)CS2
7616,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](C)[C@H](C(N)=O)C1)CS2
7617,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](C)[C@H](C(N)=O)C1)CS2
7618,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](C)[C@@H](C(N)=O)C1)CS2
7619,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](C)[C@@H](C(N)=O)C1)CS2
7620,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](C)[C@@H](C(N)=O)C1)CS2
7621,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](C)[C@@H](C(N)=O)C1)CS2
7622,Cc1cccc2c1[C@H](C(=O)N1CCC(=O)[C@H](C(N)=O)C1)CS2
7623,Cc1cccc2c1[C@@H](C(=O)N1CCC(=O)[C@H](C(N)=O)C1)CS2
7624,Cc1cccc2c1[C@H](C(=O)N1CCC(=O)[C@@H](C(N)=O)C1)CS2
7625,Cc1cccc2c1[C@@H](C(=O)N1CCC(=O)[C@@H](C(N)=O)C1)CS2
7626,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](F)[C@H](C(N)=O)C1)CS2
7627,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](F)[C@H](C(N)=O)C1)CS2
7628,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](F)[C@H](C(N)=O)C1)CS2
7629,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](F)[C@H](C(N)=O)C1)CS2
7630,Cc1cccc2c1[C@H](C(=O)N1CC[C@H](F)[C@@H](C(N)=O)C1)CS2
7631,Cc1cccc2c1[C@@H](C(=O)N1CC[C@H](F)[C@@H](C(N)=O)C1)CS2
7632,Cc1cccc2c1[C@H](C(=O)N1CC[C@@H](F)[C@@H](C(N)=O)C1)CS2
7633,Cc1cccc2c1[C@@H](C(=O)N1CC[C@@H](F)[C@@H](C(N)=O)C1)CS2
7634,Cc1cccc2c1[C@H](C(=O)N1CCC[C@](F)(C(N)=O)C1)CS2
7635,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@](F)(C(N)=O)C1)CS2
7636,Cc1cccc2c1[C@H](C(=O)N1CCC[C@@](F)(C(N)=O)C1)CS2
7637,Cc1cccc2c1[C@@H](C(=O)N1CCC[C@@](F)(C(N)=O)C1)CS2
7638,NC(=O)[C@@H]1CNC[C@H](NC(=O)[C@@H]2CSc3c(Br)cccc32)C1
7639,NC(=O)[C@H]1CNC[C@H](NC(=O)[C@@H]2CSc3c(Br)cccc32)C1
7640,NC(=O)[C@@H]1CNC[C@@H](NC(=O)[C@@H]2CSc3c(Br)cccc32)C1
7641,NC(=O)[C@H]1CNC[C@@H](NC(=O)[C@@H]2CSc3c(Br)cccc32)C1
7642,NC(=O)[C@@H]1CNC[C@H](NC(=O)[C@H]2CSc3c(Br)cccc32)C1
7643,NC(=O)[C@H]1CNC[C@H](NC(=O)[C@H]2CSc3c(Br)cccc32)C1
7644,NC(=O)[C@@H]1CNC[C@@H](NC(=O)[C@H]2CSc3c(Br)cccc32)C1
7645,NC(=O)[C@H]1CNC[C@@H](NC(=O)[C@H]2CSc3c(Br)cccc32)C1
7646,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@@H]1CCCNC1)CS2
7647,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@@H]1CCCNC1)CS2
7648,Cc1ccc2c(c1)[C@H](C(=O)NNC(=O)[C@H]1CCCNC1)CS2
7649,Cc1ccc2c(c1)[C@@H](C(=O)NNC(=O)[C@H]1CCCNC1)CS2
7650,Cc1cccc2c1[C@H](C(=O)N1C[C@@H]3C[C@]3(C(=O)NN)C1)CS2
7651,Cc1cccc2c1[C@@H](C(=O)N1C[C@@H]3C[C@]3(C(=O)NN)C1)CS2
7652,Cc1cccc2c1[C@H](C(=O)N1C[C@H]3C[C@]3(C(=O)NN)C1)CS2
7653,Cc1cccc2c1[C@@H](C(=O)N1C[C@H]3C[C@]3(C(=O)NN)C1)CS2
